,PO_dominant_topic,PO_tag_accounts,Impressions
2212,Life_Happiness,@lorealmakeup,5.648792468276709
2213,Life_Happiness,@realbarbarapalvin,5.648792468276709
2214,Life_Happiness,@earthbar,0.46219646799117
2215,Life_Happiness,@drinkolipop,0.46219646799117
2216,Life_Happiness,@koozmetik,7.974137931034483
2242,Life_Happiness,@missedmolly,4.293381037567084
2263,Life_Happiness,@odinteatr,0.14233230335028343
2274,Life_Happiness,@timpossible5678,1.2268662923684757
2275,Life_Happiness,@etana_ariel,1.2268662923684757
2276,Life_Happiness,@jacobspillow,1.2268662923684757
2277,Life_Happiness,@murandacheese,1.1503697617091209
2278,Life_Happiness,@sadiehedyr,3.35482082206973
2279,Life_Happiness,@evansags,3.35482082206973
2323,Life_Happiness,@GaiaDiLoreto,3.6748811067877214
2324,Life_Happiness,@BrooklynBrine,3.6748811067877214
2325,Life_Happiness,@beautifythebeastfl,5.327868852459017
2345,Life_Happiness,@theranchmalibu,0.4279232831511652
2402,Life_Happiness,@chooka216,1.0606060606060606
2403,Life_Happiness,@divinelyorchestrated,1.0606060606060606
2404,Life_Happiness,@Pro,3.3011106540518305
2405,Life_Happiness,@willie_bass_melendez,3.3011106540518305
2406,Life_Happiness,@eduardolunany,3.3011106540518305
2424,Life_Happiness,@zeedavid,18.906605922551254
2429,Life_Happiness,@lexiconofstyle,0.8751295422019707
2430,Life_Happiness,@thevintageshow,0.8751295422019707
2440,Life_Happiness,@abbeyhouser84,7.569011576135352
2441,Life_Happiness,@girlscouts,7.569011576135352
2462,Life_Happiness,@ourhavenwildlifeshelter,0.2683555626816991
2463,Life_Happiness,@nautiqueboats,9.40360200767641
2464,Life_Happiness,@mtncolors,1.9052394083730257
2465,Life_Happiness,@montanacolorsmx,1.9052394083730257
2466,Life_Happiness,@pikcomfort,12.121212121212121
2467,Life_Happiness,@levin_bakehouse,12.121212121212121
2495,Life_Happiness,@viktor_and_rolf,0.6763428844577412
2496,Life_Happiness,@vfagenda,0.6763428844577412
2497,Life_Happiness,@united,3.038222803005554
2498,Life_Happiness,@lelabofragrances,3.038222803005554
2499,Life_Happiness,@qfromctu,0.08490480783982414
2500,Life_Happiness,@salvadorochoa,0.08490480783982414
2501,Life_Happiness,@amtrak,0.7297934995335906
2505,Life_Happiness,@merchiuu_,4.677513073794306
2506,Life_Happiness,@saramompean,4.677513073794306
2507,Life_Happiness,@snakt,0.39399415275305977
2508,Life_Happiness,@collab_creators,0.39399415275305977
2509,Life_Happiness,@milltownhistoricdistrictRugs,3.606900156821746
2510,Life_Happiness,@rusticromancerentals15,3.606900156821746
2514,Life_Happiness,@martoffe,3.166763509587449
2529,Life_Happiness,@plastica_audiovisual,6.856478791400349
2530,Life_Happiness,@elenapastorshoes,6.856478791400349
2531,Life_Happiness,@designio,6.856478791400349
2532,Life_Happiness,@rosa_clara,6.856478791400349
2533,Life_Happiness,@elenapastorshoes,6.856478791400349
2534,Life_Happiness,@mariabobbi,6.856478791400349
2535,Life_Happiness,@policlinicagranvia,6.856478791400349
2536,Life_Happiness,@restaurante_miramarlaribera,6.856478791400349
2537,Life_Happiness,@phomennoodles,2.293993359492907
2538,Life_Happiness,@phomennoodles,2.293993359492907
2553,Life_Happiness,@phomennoodles,0.41438252687011695
2556,Life_Happiness,@ynosfuimosdeboda,1.568855316676351
2557,Life_Happiness,@storiesby_mary,1.568855316676351
2558,Life_Happiness,@coosyofficial,1.568855316676351
2559,Life_Happiness,@raquelfernandezdepalencia,1.568855316676351
2560,Life_Happiness,@tatamanacom,1.568855316676351
2561,Life_Happiness,@elenapastorshoes,1.568855316676351
